,text,target
3007,"Ya Allah please keep us safe from all unpredictable events like floods, thunderstorms and #earthquakes #earthquake",0.0
3008,Are you guys safe? #pakistan #earthquake #shaking #KhyberPakhtoonkhwa #AzadKashmir #Lahore #Jhelum,0.0
3009,RT @State_SCA: I am saddened to hear about the earthquake in northern #Pakistan. I extend my sympathies to all who were affected. AGW,0.0
3010,Watch Exclusive Debate on Prime Time with Stream Live:  FB Live :  #Newsonepk #PrimeTimeWithTM @Tariqmahmood76 #Pakistan #PMImranKhan #Kashmir #COAS #Opposition @ForeignOfficePk @AliAminKhanPTI,0.0
3011,"#EarthQuake Jolts The Whole Kashmir Badly, Were Watching Pics Showing Damage From AJK But Unfortunately Dont Know What Happened In IOK Due To Communication Blackout. May ALLAH Help All From Both Sides !!",3.0
3012,Roads collapse in Mirpur Azad Kashmir after 5.8 quake jolts country. 3 people killed while atleast 50 injured being reported by the media. #earthquake,3.0
3013,This is the EXACT location of the #earthquake 19.7 nm straight from Bhimber.. and close to #Rajouri. Prayers for all and #HitlerModi must Give access to the internet so that those outside #Kashmir contact their families trapped in CURFEW..it was massive. RT,0.0
3014,Thoughts and Duas with those effected by #EarthQuake in #Islamabad #Lahore #Kashmir #Jehlum #Punjab #KPK and all other parts of #Pakistan &amp; the #region. May Allah protect us all Ameen.,0.0
3015,"Download to watch LIVE:  Quake caused no damage to Mangla dam, power generation facilities: Director SDMA #Pak #Live #NEWS #Channel #ARYNewsLiveHD #Pakistan #WorldNews #OZOOTV #Android",3.0
3016,واعف عنا وأغفر لنا وأرحمنا AND PARDON US; AND FORGIVE US; AND HAVE MERCY UPON US (2:286) #Earthquake Kindly be safe and help those in need May Allah protect us all آمین!,0.0
3017,Most important thing right now are the people trapped under the rubble. Their lives depend on the efforts of the rescuers outside. Remember the 13 year old Sadiq made his way out of Margalla towers rubble after 3 days. #earthquake,0.0
3018,RT @Bushkhan10: We hope that you all are safeὡ4ὤF May Allah keep everyone safe ὢDᾓ2ᾓ2ᾓ2ᾓ2ᾓ2 #Earthquake,0.0
3019,Please remember and pray for borthers and sisters who are effected of #earthquake . It was such massive earthquake.,0.0
3020,"Several deaths and many injuries have been reported in various areas of Mirpur, Azad Kashmir!!! Allah sbki hifazat frmaye! #earthquake",3.0
3021,"At least 19 people were killed and over 120 others injured on Tuesday after a 5.8-magnitude #earthquake hit Mirpur district of Pakistan-controlled #Kashmir, according to local police",3.0
3022,Many people are dead coz of #earthquake but this @PTIofficial fat toad is in political point scoring mood. She is Imran Khans choice This is Tabdeeli.. This is Democracy Ignorance &amp; shamelessness at its peak.. Astaghfirullah..,3.0
3023,Theres a lot of damage reported in AJK may Allah keep everyone safe ὤF #earthquake,3.0
3024,Any news from IOK? Plz pray for them #earthquake,0.0
3025,Hameed up Allah Khan student of Mirpur Univerity of Science &amp; Technology from KPK is the first one reported to be dead in earthquake hit Mirpur Azad Jammu and Kashmir. #earthquake #MirpurEarthquake,3.0
3026,Earthquake is Mirpur Azad Jammu and Kashmir. May khuda protect us all #earthquake #EarthquakeinMirpur Ya Allah Khair Kar ὢ5 #earthquake,0.0
3027,RT @Abbasi_HooN: As Per Reports ; 19 People Dead and 300+ are InJured So Far In Intense EarthQuake In AJK. ( Mirpur-Bhimber Etc ) ὡ3 #earth,3.0
3028,The tremors lasted for 8-10 seconds and were felt strongly Our prays with them! #Pakistan #earthquake,0.0
3029,Ya ALLAH khair! Prayers for everyone esp AJK area. Stay safe everyone! #EarthQuake #ajk #Lahore #mirpur #jehlum,0.0
3030,May Allah اللہ save us from sudden disasters and such earthquakes &amp; their aftershocks. Ive seen pictures from AJ&amp;K &amp; nearby areas of Kashmir in control of Pakistan ἟5἟0 such as muzzafrabad etc there were huge damages. May Allah اللہ save our brothers and sisters. Amen #earthquake,0.0
3031,"O you who believe! What (excuse) have you that when it is said to you: Go forth in Allahs way, you should incline heavily to earth; are you contented with this worlds life instead of the hereafter? #Earthquake #MirpurAzadKashmir #AzadKashmir #KashmirIssue",0.0
3032,Allah Pak sab ko apnai hifzo amaan mien rakhe! Prayers for everyone sp AJK people. Stay safe everyone. Mind the aftershocks. God save us all! #EarthQuake,0.0
3033,#earthquake May Allah help and protect us all and specially those who are injured and in need of help.Thoughts and Prayers for departed souls and their families.,0.0
3034,Another nice view of Indian State of #JK must be step down #Pakistan propaganda over #India.Worlds leaders are not blind so that they needs @ImranKhanPTI eyes to see realities of Indian democracy. Thanks to @narendramodi his willingness help #kashmiris towards development. @UN,0.0
3035,"Severe earthquake shocks cause road rage in Mirpur Azad Kashmir, damage to buildings..Or may Allah protect my Pakistan.. #earthquake",3.0
3036,"The Government of #Pakistan, working with development partners including @UNICEF, has taken steps to prioritise Early Childhood Development. We are discussing these initiatives at the International Conference on #ECD at Allama Iqbal Open University in Islamabad today &amp; tomorrow.",0.0
3037,RT @yashfeenjamal: God!! that was bad!!! may Allah protect us all #earthquake,0.0
3038,Stay safe everyone. Allah khair karay! #earthquake,0.0
3039,"Then they say they want JAMMU &amp; KASHMIR. Truth is Pakistan just want resources &amp; land of Kashmir, they have nothing to offer to KASHMIRIS Many lives are lost &amp; thousands are injured in todays earthquake in PoK &amp; this stupid lady is laughing at them Loosers Terrorists #earthquake",3.0
3040,RT @Me_AbdulR: No damage to the Mangla Dam but sadly 100 people are injured &amp; more than 4 people died. #earthquake #Pakistan /,3.0
3041,The Disaster that Scarred us for Life  #charitytuesday #pakistan #earthquake #MuslimHands #Kashmir #SOS,0.0
3042,The cities infrastructure was damaged and vehicles parked on the roads fell into the pits created by the quake. The tremors hit at a shallow depth of 10 kilometres with the epicentre lying 1km southeast of New Mirpur in Azad Jammu and Kashmir.#earthquake,3.0
3043,"The damage which inflicted in Jatlaan, AJ&amp;K after the disastrous #earthquake in Capital &amp; Northern #Pakistan . COAS directed the army for immediate rescue operation in #azadkashmir .",0.0
3044,"@shahidboss4U #muslim world is ruled by despots, but the sentiment on the street is totally different, remember working in #algeria &amp; #libya, the Ppl loved #Pakistan, they used to say its a strong country, notwithstanding the fact that our own elites have destroyed its fabric #ImranKhan",0.0
3045,"#Pakistan: Rescuers scramble to reach survivors as Pakistan quake toll climbs, by Nasir Jaffry, Zain Zaman @Jaffry64 #AFP @ZainZamanJanjua",0.0
3046,"Sad Situation, 4 Died &amp; more than 100 Injured #earthquake",3.0
3047,not at how i was thinking about earthquakes from a few days and it actually came today :) i hope everyone is safe. #earthquake,0.0
3048,May Allah bless you all. #earthquake #AJK #IOK #LetKashmirSpeak #RescueKashmirNow #KashmirWantsFreedom #KashmirIsUnder_Curfew #KashmirBleeds_WorldSleeps #SaveKashmiriWomen #WomenOfKashmir #KashmiriAmbassadorAtUN #ModiHitler #ModiKillingKashmiris,0.0
3049,"Heavy Earthquake Of 5.8 Magnitude Was Recorded Today. May Allah Protect All, Stay Safeὠ7#earthquake",0.0
3050,This is the best way to Thank Allah Almighty for all the blessings He is giving you! All the Pakistani squad should donate for affected people! God bless you! Live long! @RealHa55an @SarfarazA_54 @babarazam258 @iamamirofficial @FakharZamanLive @ImamUlHaq12 @iShaheenAfridi,0.0
3051,"RT @salmi_gull: Pray for injured people, #earthquake #MirpurAzadKashmir",0.0
3052,"100 injured, reportedly 4 lost their lives #earthquake",3.0
3053,7 people reportedly lost their lives in #earthquake today :(,3.0
3054,RT @LastQuake: Many pictures of road damage following M5.9 earthquake in #Pakistan,3.0
3055,National Disaster Managemnet Authority Islamabad issues a warning letter in the wake of todays earthquake. #earthquake,3.0
3056,"Road Damage after #earthquake in Kotli AJK, 50 people injured, initial reports! COAS directed immediate rescue operation in AJK",3.0
3057,"@SalmanSoz @PMOIndia When the siege is lifted in #Kashmir, we hope &amp; pray that tens of thousands of #Indian troops are killed due to the #earthquake in #IOJK without any loss to the #Kashmiris.",3.0
3058,RT @WithDueRespct: #earthquake in my hometown ὡ3 I hope everyone’s safe,0.0
3059,RT @Goolraiz: May ALLAH protect all of us.. Ameen.. Felt massive earthquake in Isb &amp; Rwp. #earthquake,0.0
3060,Official: Chairman National Disaster Management Authority ὓ8There are 10 confirmed deaths. ὓ8 There are around 100 injured people. ὓ8 Logistic support is enrouted to victims. ὓ8 Final assessment of loss would be stated by tomorrow after complete search &amp; rescue. #earthquake,3.0
3061,May Allah Forgive us and Keep Everyone Safe. Try to come out and help. You little effort can save someones life. #earthquake #Pakistan #EarthquakeAlert,0.0
3062,"Exactly my point we are getting pictures and videos from Pakistan part of Kashmir, but what about Indian Kashmir??? People even dont know how their families are back in J&amp;K @PMOIndia #KashmirIssue #earthquake",0.0
3063,Social media is shit and disgusting medium . she wasnt aware about the damage and destruction . am not taking her side about her statement but at least use your tiny brains see the background and scenario of the issue Duniya kahan ponch gai hm kis level mn phansy huy,3.0
3064,According to news 3 Dead 100+ Injured. May Allah keep everyone safe. #earthquake #Kashmir,3.0
3065,May Allah save the victims #earthquake,0.0
3066,"إِذَا زُلْزِلَتِ الْأَرْضُ زِلْزَالَهَا جب زمین بھونچال سے ہلا دی جائے گی Please making Dua for our brothers and sisters ,they have been struck by a devastating #earthquake, may allah Protect them, heal the injured and have mercy on the dead ameen.. #earthquake #azadkashmir",0.0
3067,#earthquake With amplitude of 5.8 and epicenter of 10 km near Rawalpindi in #Pakistan #azadkashmir . May Allah forgive us and Stay safe everyone.,0.0
3068,"Do not give useless, unnecessary and insensitive statements when you have to issue clarifications later. You are in the freaking government. Goes out for @ShkhRasheed @fawadchaudhry as well. #Pakistan #earthquake",0.0
3069,Ya Allah Reham! Save us from every disasters. #earthquake,0.0
3070,RT @zEsHan_xafar: We hope that you all are safe ὉCὡ4 May Allah keep everyone safe ὤFᾓ2ἿB #Earthquake #Karachi #KarachiRain #TuesdayMotivation,0.0
3071,Believe it or not but #Pakistans permanent representative to UN does not know that Boris Johnson is actually the Prime Minister of UK. Not surprised that she is the same person who cut a sorry figure when she showed pictures of Gaza as those from #Kashmir.,0.0
3072,"Allah paak sabki hifazat farmaaey ὢDὢDὢDὢD please recite surah e zilzaal and just come out from your places and help injured people if possible please, kya pata hmaari waja se kiski jaan bach jaaeyy ὢDὢDὢD #earthquake in mirpur khas, azaad kashmir etc.",0.0
3073,RT @TheKhadijaAbbas: May Allah protect everyone. #earthquake,0.0
3074,"8 dead, more than 100 injured as 5.8-magnitude earthquake hits Pakistan #earthquake #Mirpur #azadkashmir",3.0
3075,@OfficialDGISPR Please send troops to few km ahead as well because in #IOK thousands of #Muslim lives are at risk. #Kashmir #Pakistan,0.0
3076,Prime Minister @ImranKhanPTI directs all the concerned departments to provide immediate assistance of all kinds to carry out relief activities in quake-hit areas. #APPNews #earthquake #Kashmir #AJK #Mirpur #Jatla,0.0
3077,#Mirpur #AJK #Earthquake - Update via #NDMA (25 SEP / 1215 hrs) - 25 people died - 459 people injured - 450 houses damaged - 14 km road damaged - #Jatlan area is cleared - #ManglaDam &amp; Power is safe #PakistanEarthquake #EarthquakeInPakistan,3.0
3078,"Infrastructure damaged, roads damaged 20+ casualties in Jatlan near Mirpur.These pictures are of my hometown.. @javerias @omar_quraishi @fawadchaudhry @HamidMirPAK #Mirpur #earthquake",3.0
3079,"PDMA issued rain/flood/thunderstorm warning across Pakistan from Wednesday (25th Sept 2019) to Tuesday (1st Oct, 2019) - Stay warned and please share with others #pdma #earthquake",3.0
3080,"Death toll soars to 50, 300 are injured, as result of #earthquake. YA ALLAH rehm!",3.0
